Year,State Name,Area_ha,N_req_kg_per_ha,P_req_kg_per_ha,K_req_kg_per_ha,Temperature_C,Humidity_%,pH,Rainfall_mm,Wind_Speed_m_s,Solar_Radiation_MJ_m2_day,Yield_kg_per_ha,Crop_cotton,Crop_maize,Crop_rice
1988,Uttar Pradesh,57900.0,14.14512,7.8584,14.14512,20,60,6.5,600,1.5,16,785.84,False,False,False
1989,Uttar Pradesh,167500.0,35.97025,17.265719999999998,31.65382,25,80,6.5,1200,2.0,18,1438.81,False,False,True
1989,Uttar Pradesh,500.0,54.0,24.0,34.0,22,70,6.0,800,2.5,20,2000.0,False,True,False
1989,Uttar Pradesh,54700.0,14.0841,7.8245,14.0841,20,60,6.5,600,1.5,16,782.45,False,False,False
1990,Uttar Pradesh,190540.0,43.0645,20.67096,37.89676,25,80,6.5,1200,2.0,18,1722.58,False,False,True
1990,Uttar Pradesh,360.0,48.00006,21.33336,30.22226,22,70,6.0,800,2.5,20,1777.78,False,True,False
1990,Uttar Pradesh,61100.0,16.41798,9.1211,16.41798,20,60,6.5,600,1.5,16,912.11,False,False,False
1991,Uttar Pradesh,189010.0,35.87375,17.2194,31.5689,25,80,6.5,1200,2.0,18,1434.95,False,False,True
1991,Uttar Pradesh,300.0,38.69991,17.19996,24.36661,22,70,6.0,800,2.5,20,1433.33,False,True,False
1991,Uttar Pradesh,52540.0,16.9893,9.4385,16.9893,20,60,6.5,600,1.5,16,943.85,False,False,False
1992,Uttar Pradesh,189410.0,48.54675,23.30244,42.72114,25,80,6.5,1200,2.0,18,1941.87,False,False,True
1992,Uttar Pradesh,260.0,48.80763,21.69228,30.73073,22,70,6.0,800,2.5,20,1807.69,False,True,False
1992,Uttar Pradesh,53440.0,19.31022,10.727899999999998,19.31022,20,60,6.5,600,1.5,16,1072.79,False,False,False
1993,Uttar Pradesh,152820.0,44.06325,21.15036,38.77566,25,80,6.5,1200,2.0,18,1762.53,False,False,True
1993,Uttar Pradesh,300.0,31.500090000000004,14.000040000000002,19.83339,22,70,6.0,800,2.5,20,1166.67,False,True,False
1993,Uttar Pradesh,45170.0,17.47008,9.7056,17.47008,20,60,6.5,600,1.5,16,970.56,False,False,False
1994,Uttar Pradesh,169120.0,46.66499999999999,22.3992,41.0652,25,80,6.5,1200,2.0,18,1866.6,False,False,True
1994,Uttar Pradesh,240.0,46.12491,20.49996,29.04161,22,70,6.0,800,2.5,20,1708.33,False,True,False
1994,Uttar Pradesh,52450.0,24.39702,13.5539,24.39702,20,60,6.5,600,1.5,16,1355.39,False,False,False
1995,Uttar Pradesh,156110.0,37.23175,17.87124,32.76394,25,80,6.5,1200,2.0,18,1489.27,False,False,True
1995,Uttar Pradesh,340.0,52.41186,23.29416,33.000060000000005,22,70,6.0,800,2.5,20,1941.18,False,True,False
1995,Uttar Pradesh,52130.0,16.00416,8.8912,16.00416,20,60,6.5,600,1.5,16,889.12,False,False,False
1996,Uttar Pradesh,162150.0,49.40025,23.71212,43.47222,25,80,6.5,1200,2.0,18,1976.01,False,False,True
1996,Uttar Pradesh,360.0,54.75006,24.33336,34.47226,22,70,6.0,800,2.5,20,2027.78,False,True,False
1996,Uttar Pradesh,51570.0,15.47298,8.5961,15.47298,20,60,6.5,600,1.5,16,859.61,False,False,False
1997,Uttar Pradesh,172950.0,44.533,21.37584,39.18904,25,80,6.5,1200,2.0,18,1781.32,False,False,True
1997,Uttar Pradesh,360.0,56.24991,24.99996,35.416610000000006,22,70,6.0,800,2.5,20,2083.33,False,True,False
1997,Uttar Pradesh,49370.0,20.48292,11.3794,20.48292,20,60,6.5,600,1.5,16,1137.94,False,False,False
1998,Uttar Pradesh,218100.0,43.7805,21.01464,38.52684,25,80,6.5,1200,2.0,18,1751.22,False,False,True
1998,Uttar Pradesh,360.0,35.99991,15.999959999999998,22.66661,22,70,6.0,800,2.5,20,1333.33,False,True,False
1998,Uttar Pradesh,55730.0,18.28746,10.1597,18.28746,20,60,6.5,600,1.5,16,1015.97,False,False,False
1999,Uttar Pradesh,230310.0,52.26225,25.08588,45.99078,25,80,6.5,1200,2.0,18,2090.49,False,False,True
1999,Uttar Pradesh,410.0,54.0,24.0,34.0,22,70,6.0,800,2.5,20,2000.0,False,True,False
1999,Uttar Pradesh,55240.0,15.63102,8.6839,15.63102,20,60,6.5,600,1.5,16,868.39,False,False,False
2000,Uttar Pradesh,241570.0,46.81875,22.473,41.2005,25,80,6.5,1200,2.0,18,1872.75,False,False,True
2000,Uttar Pradesh,270.0,55.99989000000001,24.88884,35.259190000000004,22,70,6.0,800,2.5,20,2074.07,False,True,False
2000,Uttar Pradesh,56100.0,16.61382,9.2299,16.61382,20,60,6.5,600,1.5,16,922.99,False,False,False
2001,Uttar Pradesh,231600.0,50.97475,24.46788,44.857780000000005,25,80,6.5,1200,2.0,18,2038.99,False,False,True
2001,Uttar Pradesh,380.0,50.44734,22.42104,31.76314,22,70,6.0,800,2.5,20,1868.42,False,True,False
2001,Uttar Pradesh,37050.0,16.40646,9.1147,16.40646,20,60,6.5,600,1.5,16,911.47,False,False,False
2002,Uttar Pradesh,189590.0,46.4965,22.31832,40.91692,25,80,6.5,1200,2.0,18,1859.86,False,False,True
2002,Uttar Pradesh,250.0,36.720000000000006,16.32,23.12,22,70,6.0,800,2.5,20,1360.0,False,True,False
2002,Uttar Pradesh,37220.0,16.36056,9.0892,16.36056,20,60,6.5,600,1.5,16,908.92,False,False,False
2003,Uttar Pradesh,216540.0,56.11675,26.93604,49.382740000000005,25,80,6.5,1200,2.0,18,2244.67,False,False,True
2003,Uttar Pradesh,330.0,31.90914,14.181839999999998,20.09094,22,70,6.0,800,2.5,20,1181.82,False,True,False
2003,Uttar Pradesh,34230.0,18.6363,10.3535,18.6363,20,60,6.5,600,1.5,16,1035.35,False,False,False
2004,Uttar Pradesh,211260.0,45.16125,21.6774,39.7419,25,80,6.5,1200,2.0,18,1806.45,False,False,True
2004,Uttar Pradesh,230.0,49.30443,21.91308,31.04353,22,70,6.0,800,2.5,20,1826.09,False,True,False
2004,Uttar Pradesh,29250.0,17.81532,9.8974,17.81532,20,60,6.5,600,1.5,16,989.74,False,False,False
2005,Uttar Pradesh,211590.0,48.802,23.42496,42.94576,25,80,6.5,1200,2.0,18,1952.08,False,False,True
2005,Uttar Pradesh,350.0,35.48583,15.77148,22.34293,22,70,6.0,800,2.5,20,1314.29,False,True,False
2005,Uttar Pradesh,32080.0,19.71126,10.9507,19.71126,20,60,6.5,600,1.5,16,1095.07,False,False,False
2006,Uttar Pradesh,214460.0,49.9265,23.96472,43.93532,25,80,6.5,1200,2.0,18,1997.06,False,False,True
2006,Uttar Pradesh,360.0,35.25012,15.666720000000002,22.19452,22,70,6.0,800,2.5,20,1305.56,False,True,False
2006,Uttar Pradesh,29900.0,17.4762,9.709,17.4762,20,60,6.5,600,1.5,16,970.9,False,False,False
2007,Uttar Pradesh,215330.0,51.02625,24.4926,44.9031,25,80,6.5,1200,2.0,18,2041.05,False,False,True
2007,Uttar Pradesh,350.0,38.57139,17.14284,24.28569,22,70,6.0,800,2.5,20,1428.57,False,True,False
2007,Uttar Pradesh,29130.0,17.66016,9.8112,17.66016,20,60,6.5,600,1.5,16,981.12,False,False,False
2008,Uttar Pradesh,217820.0,59.76275000000001,28.686120000000003,52.59122000000001,25,80,6.5,1200,2.0,18,2390.51,False,False,True
2008,Uttar Pradesh,320.0,42.1875,18.75,26.5625,22,70,6.0,800,2.5,20,1562.5,False,True,False
2008,Uttar Pradesh,28450.0,19.75896,10.9772,19.75896,20,60,6.5,600,1.5,16,1097.72,False,False,False
2009,Uttar Pradesh,166340.0,54.0985,25.96728,47.60668,25,80,6.5,1200,2.0,18,2163.94,False,False,True
2009,Uttar Pradesh,350.0,43.2,19.200000000000003,27.200000000000003,22,70,6.0,800,2.5,20,1600.0,False,True,False
2009,Uttar Pradesh,28590.0,13.7817,7.656499999999999,13.7817,20,60,6.5,600,1.5,16,765.65,False,False,False
2010,Uttar Pradesh,189330.0,56.40425,27.07404,49.63574,25,80,6.5,1200,2.0,18,2256.17,False,False,True
2010,Uttar Pradesh,400.0,32.4,14.4,20.4,22,70,6.0,800,2.5,20,1200.0,False,True,False
2010,Uttar Pradesh,27950.0,18.8244,10.458,18.8244,20,60,6.5,600,1.5,16,1045.8,False,False,False
2011,Uttar Pradesh,191540.0,63.1435,30.30888,55.56628,25,80,6.5,1200,2.0,18,2525.74,False,False,True
2011,Uttar Pradesh,390.0,35.99991,15.999959999999998,22.66661,22,70,6.0,800,2.5,20,1333.33,False,True,False
2011,Uttar Pradesh,28010.0,21.12966,11.7387,21.12966,20,60,6.5,600,1.5,16,1173.87,False,False,False
2012,Uttar Pradesh,195080.0,67.62100000000001,32.45808,59.50648000000001,25,80,6.5,1200,2.0,18,2704.84,False,False,True
2012,Uttar Pradesh,400.0,37.125,16.5,23.375,22,70,6.0,800,2.5,20,1375.0,False,True,False
2012,Uttar Pradesh,28550.0,19.065420000000003,10.5919,19.065420000000003,20,60,6.5,600,1.5,16,1059.19,False,False,False
2013,Uttar Pradesh,210420.0,63.37575000000001,30.42036,55.77066000000001,25,80,6.5,1200,2.0,18,2535.03,False,False,True
2013,Uttar Pradesh,830.0,45.2169,20.096400000000003,28.469900000000003,22,70,6.0,800,2.5,20,1674.7,False,True,False
2013,Uttar Pradesh,23490.0,10.64376,5.913200000000001,10.64376,20,60,6.5,600,1.5,16,591.32,False,False,False
2014,Uttar Pradesh,192640.0,52.85375,25.3698,46.5113,25,80,6.5,1200,2.0,18,2114.15,False,False,True
2014,Uttar Pradesh,850.0,57.81186,25.69416,36.40006,22,70,6.0,800,2.5,20,2141.18,False,True,False
2014,Uttar Pradesh,30230.0,5.055300000000001,2.8085000000000004,5.055300000000001,20,60,6.5,600,1.5,16,280.85,False,False,False
2015,Uttar Pradesh,192540.0,47.53675,22.81764,41.83234,25,80,6.5,1200,2.0,18,1901.47,False,False,True
2015,Uttar Pradesh,570.0,35.52633,15.78948,22.36843,22,70,6.0,800,2.5,20,1315.79,False,True,False
2015,Uttar Pradesh,19260.0,10.67292,5.9294,10.67292,20,60,6.5,600,1.5,16,592.94,False,False,False
2016,Uttar Pradesh,211760.0,66.771,32.05008,58.758480000000006,25,80,6.5,1200,2.0,18,2670.84,False,False,True
2016,Uttar Pradesh,320.0,51.70743,22.98108,32.55653,22,70,6.0,800,2.5,20,1915.09,False,True,False
2016,Uttar Pradesh,27980.0,18.34812,10.1934,18.34812,20,60,6.5,600,1.5,16,1019.34,False,False,False
2017,Uttar Pradesh,215880.0,66.69725,32.01468,58.69358,25,80,6.5,1200,2.0,18,2667.89,False,False,True
2017,Uttar Pradesh,560.0,65.64051,29.17356,41.32921,22,70,6.0,800,2.5,20,2431.13,False,True,False
2017,Uttar Pradesh,17560.0,24.91596,13.8422,24.91596,20,60,6.5,600,1.5,16,1384.22,False,False,False
1966,Uttar Pradesh,14300.0,5.24475,2.51748,4.61538,25,80,6.5,1200,2.0,18,209.79,False,False,True
1966,Uttar Pradesh,15600.0,25.61544,11.38464,16.12824,22,70,6.0,800,2.5,20,948.72,False,True,False
1966,Uttar Pradesh,107700.0,7.587720000000001,4.215400000000001,7.587720000000001,20,60,6.5,600,1.5,16,421.54,False,False,False
1967,Uttar Pradesh,14300.0,13.112000000000002,6.293760000000001,11.53856,25,80,6.5,1200,2.0,18,524.48,False,False,True
1967,Uttar Pradesh,16000.0,30.7125,13.65,19.3375,22,70,6.0,800,2.5,20,1137.5,False,True,False
1967,Uttar Pradesh,108600.0,11.7846,6.547000000000001,11.7846,20,60,6.5,600,1.5,16,654.7,False,False,False
1968,Uttar Pradesh,14200.0,5.281750000000001,2.53524,4.64794,25,80,6.5,1200,2.0,18,211.27,False,False,True
1968,Uttar Pradesh,17300.0,23.09823,10.26588,14.54333,22,70,6.0,800,2.5,20,855.49,False,True,False
1968,Uttar Pradesh,115900.0,11.13552,6.1864,11.13552,20,60,6.5,600,1.5,16,618.64,False,False,False
1969,Uttar Pradesh,14500.0,11.8965,5.71032,10.46892,25,80,6.5,1200,2.0,18,475.86,False,False,True
1969,Uttar Pradesh,16800.0,21.21417,9.42852,13.35707,22,70,6.0,800,2.5,20,785.71,False,True,False
1969,Uttar Pradesh,125400.0,13.2057,7.3365,13.2057,20,60,6.5,600,1.5,16,733.65,False,False,False
1970,Uttar Pradesh,17700.0,18.78525,9.01692,16.53102,25,80,6.5,1200,2.0,18,751.41,False,False,True
1970,Uttar Pradesh,16600.0,47.98197,21.32532,30.21087,22,70,6.0,800,2.5,20,1777.11,False,True,False
1970,Uttar Pradesh,122300.0,10.7883,5.993500000000001,10.7883,20,60,6.5,600,1.5,16,599.35,False,False,False
1971,Uttar Pradesh,16900.0,12.722,6.10656,11.19536,25,80,6.5,1200,2.0,18,508.88,False,False,True
1971,Uttar Pradesh,14900.0,17.214660000000002,7.65096,10.83886,22,70,6.0,800,2.5,20,637.58,False,True,False
1971,Uttar Pradesh,113800.0,11.5308,6.406000000000001,11.5308,20,60,6.5,600,1.5,16,640.6,False,False,False
1972,Uttar Pradesh,21700.0,9.447,4.53456,8.31336,25,80,6.5,1200,2.0,18,377.88,False,False,True
1972,Uttar Pradesh,16900.0,27.31941,12.14196,17.20111,22,70,6.0,800,2.5,20,1011.83,False,True,False
1972,Uttar Pradesh,114000.0,11.06838,6.1491,11.06838,20,60,6.5,600,1.5,16,614.91,False,False,False
1973,Uttar Pradesh,19800.0,9.595999999999998,4.60608,8.444479999999999,25,80,6.5,1200,2.0,18,383.84,False,False,True
1973,Uttar Pradesh,17800.0,15.62355,6.9438,9.83705,22,70,6.0,800,2.5,20,578.65,False,True,False
1973,Uttar Pradesh,113000.0,9.55746,5.3097,9.55746,20,60,6.5,600,1.5,16,530.97,False,False,False
1974,Uttar Pradesh,19700.0,5.58375,2.6802,4.9137,25,80,6.5,1200,2.0,18,223.35,False,False,True
1974,Uttar Pradesh,19700.0,3.56346,1.5837599999999998,2.24366,22,70,6.0,800,2.5,20,131.98,False,True,False
1974,Uttar Pradesh,108000.0,8.68338,4.8241,8.68338,20,60,6.5,600,1.5,16,482.41,False,False,False
1975,Uttar Pradesh,18900.0,12.3015,5.90472,10.82532,25,80,6.5,1200,2.0,18,492.06,False,False,True
1975,Uttar Pradesh,16100.000000000002,7.546500000000001,3.354,4.7515,22,70,6.0,800,2.5,20,279.5,False,True,False
1975,Uttar Pradesh,112600.0,10.13508,5.630599999999999,10.13508,20,60,6.5,600,1.5,16,563.06,False,False,False
1976,Uttar Pradesh,17500.0,13.14275,6.30852,11.56562,25,80,6.5,1200,2.0,18,525.71,False,False,True
1976,Uttar Pradesh,16600.0,22.12056,9.83136,13.92776,22,70,6.0,800,2.5,20,819.28,False,True,False
1976,Uttar Pradesh,110100.0,10.659420000000004,5.921900000000001,10.659420000000004,20,60,6.5,600,1.5,16,592.19,False,False,False
1977,Uttar Pradesh,18300.0,12.97825,6.229559999999999,11.42086,25,80,6.5,1200,2.0,18,519.13,False,False,True
1977,Uttar Pradesh,17800.0,28.06191,12.47196,17.668609999999997,22,70,6.0,800,2.5,20,1039.33,False,True,False
1977,Uttar Pradesh,110100.0,9.02448,5.0136,9.02448,20,60,6.5,600,1.5,16,501.36,False,False,False
1978,Uttar Pradesh,19600.0,12.245,5.8776,10.7756,25,80,6.5,1200,2.0,18,489.8,False,False,True
1978,Uttar Pradesh,18700.0,27.0,12.0,17.0,22,70,6.0,800,2.5,20,1000.0,False,True,False
1978,Uttar Pradesh,101300.0,9.06228,5.0346,9.06228,20,60,6.5,600,1.5,16,503.46,False,False,False
1979,Uttar Pradesh,20000.0,0.625,0.3,0.55,25,80,6.5,1200,2.0,18,25.0,False,False,True
1979,Uttar Pradesh,19800.0,16.90902,7.51512,10.64642,22,70,6.0,800,2.5,20,626.26,False,True,False
1979,Uttar Pradesh,113800.0,6.29532,3.4974,6.29532,20,60,6.5,600,1.5,16,349.74,False,False,False
1980,Uttar Pradesh,16700.0,9.43125,4.526999999999999,8.2995,25,80,6.5,1200,2.0,18,377.25,False,False,True
1980,Uttar Pradesh,22800.0,11.60514,5.15784,7.30694,22,70,6.0,800,2.5,20,429.82,False,True,False
1980,Uttar Pradesh,87600.0,12.22596,6.7922,12.22596,20,60,6.5,600,1.5,16,679.22,False,False,False
1981,Uttar Pradesh,15200.0,7.73025,3.71052,6.802619999999999,25,80,6.5,1200,2.0,18,309.21,False,False,True
1981,Uttar Pradesh,24200.0,27.3348,12.1488,17.2108,22,70,6.0,800,2.5,20,1012.4,False,True,False
1981,Uttar Pradesh,100100.0,15.51852,8.6214,15.51852,20,60,6.5,600,1.5,16,862.14,False,False,False
1982,Uttar Pradesh,22700.0,6.608,3.17184,5.81504,25,80,6.5,1200,2.0,18,264.32,False,False,True
1982,Uttar Pradesh,21200.0,13.88205,6.1698,8.74055,22,70,6.0,800,2.5,20,514.15,False,True,False
1982,Uttar Pradesh,125300.0,14.9976,8.332,14.9976,20,60,6.5,600,1.5,16,833.2,False,False,False
1983,Uttar Pradesh,14300.0,17.30775,8.30772,15.23082,25,80,6.5,1200,2.0,18,692.31,False,False,True
1983,Uttar Pradesh,17900.0,32.27931,14.34636,20.32401,22,70,6.0,800,2.5,20,1195.53,False,True,False
1983,Uttar Pradesh,114600.0,13.193639999999998,7.3298,13.193639999999998,20,60,6.5,600,1.5,16,732.98,False,False,False
1984,Uttar Pradesh,16900.0,15.088749999999996,7.242599999999999,13.278099999999998,25,80,6.5,1200,2.0,18,603.55,False,False,True
1984,Uttar Pradesh,21100.0,51.18471,22.74876,32.22741,22,70,6.0,800,2.5,20,1895.73,False,True,False
1984,Uttar Pradesh,125200.0,14.995260000000002,8.3307,14.995260000000002,20,60,6.5,600,1.5,16,833.07,False,False,False
1985,Uttar Pradesh,22000.0,14.318250000000004,6.872760000000001,12.60006,25,80,6.5,1200,2.0,18,572.73,False,False,True
1985,Uttar Pradesh,30400.0,39.16782,17.40792,24.66122,22,70,6.0,800,2.5,20,1450.66,False,True,False
1985,Uttar Pradesh,145500.0,14.46192,8.0344,14.46192,20,60,6.5,600,1.5,16,803.44,False,False,False
1986,Uttar Pradesh,15000.0,6.33325,3.03996,5.57326,25,80,6.5,1200,2.0,18,253.33,False,False,True
1986,Uttar Pradesh,22500.0,31.91994,14.18664,20.09774,22,70,6.0,800,2.5,20,1182.22,False,True,False
1986,Uttar Pradesh,154400.0,13.79142,7.6619,13.79142,20,60,6.5,600,1.5,16,766.19,False,False,False
1987,Uttar Pradesh,13100.0,14.694749999999996,7.053479999999999,12.93138,25,80,6.5,1200,2.0,18,587.79,False,False,True
1987,Uttar Pradesh,22700.0,23.66955,10.5198,14.90305,22,70,6.0,800,2.5,20,876.65,False,True,False
1987,Uttar Pradesh,153800.0,14.24322,7.9129,14.24322,20,60,6.5,600,1.5,16,791.29,False,False,False
1988,Uttar Pradesh,12600.0,12.6985,6.095279999999999,11.17468,25,80,6.5,1200,2.0,18,507.94,False,False,True
1988,Uttar Pradesh,21600.0,25.62489,11.388840000000002,16.13419,22,70,6.0,800,2.5,20,949.07,False,True,False
1988,Uttar Pradesh,164800.0,13.47822,7.4879,13.47822,20,60,6.5,600,1.5,16,748.79,False,False,False
1989,Uttar Pradesh,11900.0,8.19325,3.93276,7.21006,25,80,6.5,1200,2.0,18,327.73,False,False,True
1989,Uttar Pradesh,22800.0,43.93413,19.52628,27.66223,22,70,6.0,800,2.5,20,1627.19,False,True,False
1989,Uttar Pradesh,153200.0,12.4308,6.906,12.4308,20,60,6.5,600,1.5,16,690.6,False,False,False
1990,Uttar Pradesh,12670.0,15.05525,7.226520000000001,13.24862,25,80,6.5,1200,2.0,18,602.21,False,False,True
1990,Uttar Pradesh,27340.0,34.554869999999994,15.35772,21.75677,22,70,6.0,800,2.5,20,1279.81,False,True,False
1990,Uttar Pradesh,159000.0,15.34644,8.5258,15.34644,20,60,6.5,600,1.5,16,852.58,False,False,False
1991,Uttar Pradesh,10500.0,11.97625,5.748600000000001,10.5391,25,80,6.5,1200,2.0,18,479.05,False,False,True
1991,Uttar Pradesh,24090.0,17.09208,7.59648,10.761679999999998,22,70,6.0,800,2.5,20,633.04,False,True,False
1991,Uttar Pradesh,140650.0,13.032,7.24,13.032,20,60,6.5,600,1.5,16,724.0,False,False,False
1992,Uttar Pradesh,10510.0,21.646,10.39008,19.04848,25,80,6.5,1200,2.0,18,865.84,False,False,True
1992,Uttar Pradesh,25110.0,18.49473,8.21988,11.64483,22,70,6.0,800,2.5,20,684.99,False,True,False
1992,Uttar Pradesh,128990.0,15.32772,8.5154,15.32772,20,60,6.5,600,1.5,16,851.54,False,False,False
1993,Uttar Pradesh,9980.0,14.829750000000002,7.118280000000001,13.050180000000005,25,80,6.5,1200,2.0,18,593.19,False,False,True
1993,Uttar Pradesh,25550.0,28.933739999999997,12.859439999999998,18.21754,22,70,6.0,800,2.5,20,1071.62,False,True,False
1993,Uttar Pradesh,131460.0,16.43778,9.1321,16.43778,20,60,6.5,600,1.5,16,913.21,False,False,False
1994,Uttar Pradesh,9130.0,19.68775,9.45012,17.32522,25,80,6.5,1200,2.0,18,787.51,False,False,True
1994,Uttar Pradesh,22040.0,16.709490000000002,7.42644,10.52079,22,70,6.0,800,2.5,20,618.87,False,True,False
1994,Uttar Pradesh,143700.0,14.74578,8.1921,14.74578,20,60,6.5,600,1.5,16,819.21,False,False,False
1995,Uttar Pradesh,9650.0,16.73575,8.033159999999999,14.72746,25,80,6.5,1200,2.0,18,669.43,False,False,True
1995,Uttar Pradesh,22980.0,26.51832,11.78592,16.69672,22,70,6.0,800,2.5,20,982.16,False,True,False
1995,Uttar Pradesh,135950.0,14.92164,8.2898,14.92164,20,60,6.5,600,1.5,16,828.98,False,False,False
1996,Uttar Pradesh,9600.0,22.26575,10.68756,19.59386,25,80,6.5,1200,2.0,18,890.63,False,False,True
1996,Uttar Pradesh,22580.0,23.07798,10.25688,14.53058,22,70,6.0,800,2.5,20,854.74,False,True,False
1996,Uttar Pradesh,117940.0,18.5724,10.318,18.5724,20,60,6.5,600,1.5,16,1031.8,False,False,False
1997,Uttar Pradesh,9020.0,15.02225,7.21068,13.21958,25,80,6.5,1200,2.0,18,600.89,False,False,True
1997,Uttar Pradesh,23010.0,36.14085,16.0626,22.75535,22,70,6.0,800,2.5,20,1338.55,False,True,False
1997,Uttar Pradesh,117340.0,17.86662,9.9259,17.86662,20,60,6.5,600,1.5,16,992.59,False,False,False
1998,Uttar Pradesh,11960.0,18.980000000000004,9.110400000000002,16.7024,25,80,6.5,1200,2.0,18,759.2,False,False,True
1998,Uttar Pradesh,23300.0,32.45805,14.4258,20.43655,22,70,6.0,800,2.5,20,1202.15,False,True,False
1998,Uttar Pradesh,115170.0,13.55346,7.5297,13.55346,20,60,6.5,600,1.5,16,752.97,False,False,False
1999,Uttar Pradesh,8910.0,20.4545,9.81816,17.999959999999998,25,80,6.5,1200,2.0,18,818.18,False,False,True
1999,Uttar Pradesh,25080.0,19.47483,8.65548,12.26193,22,70,6.0,800,2.5,20,721.29,False,True,False
1999,Uttar Pradesh,107540.0,18.26946,10.1497,18.26946,20,60,6.5,600,1.5,16,1014.97,False,False,False
2000,Uttar Pradesh,10310.0,24.4665,11.74392,21.53052,25,80,6.5,1200,2.0,18,978.66,False,False,True
2000,Uttar Pradesh,28030.0,49.9446,22.1976,31.4466,22,70,6.0,800,2.5,20,1849.8,False,True,False
2000,Uttar Pradesh,116240.0,14.87826,8.2657,14.87826,20,60,6.5,600,1.5,16,826.57,False,False,False
2001,Uttar Pradesh,10430.0,17.6175,8.4564,15.5034,25,80,6.5,1200,2.0,18,704.7,False,False,True
2001,Uttar Pradesh,28040.0,28.57923,12.70188,17.994329999999998,22,70,6.0,800,2.5,20,1058.49,False,True,False
2001,Uttar Pradesh,138410.0,18.56178,10.3121,18.56178,20,60,6.5,600,1.5,16,1031.21,False,False,False
2002,Uttar Pradesh,6220.0,4.01925,1.9292400000000005,3.5369400000000004,25,80,6.5,1200,2.0,18,160.77,False,False,True
2002,Uttar Pradesh,24820.0,8.97453,3.98868,5.65063,22,70,6.0,800,2.5,20,332.39,False,True,False
2002,Uttar Pradesh,139830.0,14.94522,8.3029,14.94522,20,60,6.5,600,1.5,16,830.29,False,False,False
2003,Uttar Pradesh,8220.0,22.29325,10.70076,19.61806,25,80,6.5,1200,2.0,18,891.73,False,False,True
2003,Uttar Pradesh,30820.0,32.55417,14.468520000000002,20.49707,22,70,6.0,800,2.5,20,1205.71,False,True,False
2003,Uttar Pradesh,115850.0,18.46926,10.2607,18.46926,20,60,6.5,600,1.5,16,1026.07,False,False,False
2004,Uttar Pradesh,11980.0,12.02,5.7696000000000005,10.5776,25,80,6.5,1200,2.0,18,480.8,False,False,True
2004,Uttar Pradesh,36350.0,24.30378,10.80168,15.30238,22,70,6.0,800,2.5,20,900.14,False,True,False
2004,Uttar Pradesh,108540.0,18.15084,10.0838,18.15084,20,60,6.5,600,1.5,16,1008.38,False,False,False
2005,Uttar Pradesh,8080.0,31.43575,15.08916,27.66346,25,80,6.5,1200,2.0,18,1257.43,False,False,True
2005,Uttar Pradesh,30390.0,20.23893,8.99508,12.74303,22,70,6.0,800,2.5,20,749.59,False,True,False
2005,Uttar Pradesh,71610.0,16.34598,9.0811,16.34598,20,60,6.5,600,1.5,16,908.11,False,False,False
2006,Uttar Pradesh,5230.0,21.79725,10.46268,19.18158,25,80,6.5,1200,2.0,18,871.89,False,False,True
2006,Uttar Pradesh,35450.0,24.45606,10.86936,15.39826,22,70,6.0,800,2.5,20,905.78,False,True,False
2006,Uttar Pradesh,71700.0,14.66352,8.1464,14.66352,20,60,6.5,600,1.5,16,814.64,False,False,False
2007,Uttar Pradesh,5460.0,13.73625,6.5934,12.0879,25,80,6.5,1200,2.0,18,549.45,False,False,True
2007,Uttar Pradesh,43050.0,19.51155,8.671800000000001,12.28505,22,70,6.0,800,2.5,20,722.65,False,True,False
2007,Uttar Pradesh,47600.0,13.70412,7.6134,13.70412,20,60,6.5,600,1.5,16,761.34,False,False,False
